Longitude,Latitude,Company Name,Location,Detail,Status Rocket,Rocket,Status Mission,Year
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-134,StatusRetired,450.0 ,Success,2011
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-133,StatusRetired,450.0 ,Success,2011
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-132,StatusRetired,450.0 ,Success,2010
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-131,StatusRetired,450.0 ,Success,2010
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-130,StatusRetired,450.0 ,Success,2010
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-129,StatusRetired,450.0 ,Success,2009
-80.6508,28.5721,NASA,Kennedy Space Center,Ares 1-X | Ares 1-X Test Flight,StatusRetired,450.0 ,Success,2009
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-128,StatusRetired,450.0 ,Success,2009
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-127,StatusRetired,450.0 ,Success,2009
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-125,StatusRetired,450.0 ,Success,2009
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-119,StatusRetired,450.0 ,Success,2009
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-126,StatusRetired,450.0 ,Success,2008
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-124,StatusRetired,450.0 ,Success,2008
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-123,StatusRetired,450.0 ,Success,2008
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-122,StatusRetired,450.0 ,Success,2008
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-120,StatusRetired,450.0 ,Success,2007
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-118,StatusRetired,450.0 ,Success,2007
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-117,StatusRetired,450.0 ,Success,2007
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-116,StatusRetired,450.0 ,Success,2006
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-115,StatusRetired,450.0 ,Success,2006
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-121,StatusRetired,450.0 ,Success,2006
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-114,StatusRetired,450.0 ,Success,2005
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-107,StatusRetired,450.0 ,Failure,2003
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-113,StatusRetired,450.0 ,Success,2002
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-112,StatusRetired,450.0 ,Success,2002
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-111,StatusRetired,450.0 ,Success,2002
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-110,StatusRetired,450.0 ,Success,2002
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-109,StatusRetired,450.0 ,Success,2002
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-108,StatusRetired,450.0 ,Success,2001
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-105,StatusRetired,450.0 ,Success,2001
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-104,StatusRetired,450.0 ,Success,2001
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-100,StatusRetired,450.0 ,Success,2001
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-102,StatusRetired,450.0 ,Success,2001
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-98,StatusRetired,450.0 ,Success,2001
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-97,StatusRetired,450.0 ,Success,2000
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-92,StatusRetired,450.0 ,Success,2000
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-106,StatusRetired,450.0 ,Success,2000
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-101,StatusRetired,450.0 ,Success,2000
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-99,StatusRetired,450.0 ,Success,2000
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-103,StatusRetired,450.0 ,Success,1999
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-93,StatusRetired,450.0 ,Success,1999
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-96,StatusRetired,450.0 ,Success,1999
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-88,StatusRetired,450.0 ,Success,1998
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-95,StatusRetired,450.0 ,Success,1998
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-91,StatusRetired,450.0 ,Success,1998
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-90,StatusRetired,450.0 ,Success,1998
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-89,StatusRetired,450.0 ,Success,1998
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-87,StatusRetired,450.0 ,Success,1997
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-86,StatusRetired,450.0 ,Success,1997
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-85,StatusRetired,450.0 ,Success,1997
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-94,StatusRetired,450.0 ,Success,1997
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-84,StatusRetired,450.0 ,Success,1997
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-83,StatusRetired,450.0 ,Success,1997
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-82,StatusRetired,450.0 ,Success,1997
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-81,StatusRetired,450.0 ,Success,1997
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-80,StatusRetired,450.0 ,Success,1996
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-79,StatusRetired,450.0 ,Success,1996
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-78,StatusRetired,450.0 ,Success,1996
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-77,StatusRetired,450.0 ,Success,1996
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-76,StatusRetired,450.0 ,Success,1996
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-75,StatusRetired,450.0 ,Success,1996
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-72,StatusRetired,450.0 ,Success,1996
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-74,StatusRetired,450.0 ,Success,1995
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-73,StatusRetired,450.0 ,Success,1995
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-69,StatusRetired,450.0 ,Success,1995
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-70,StatusRetired,450.0 ,Success,1995
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-71,StatusRetired,450.0 ,Success,1995
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-67,StatusRetired,450.0 ,Success,1995
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-63,StatusRetired,450.0 ,Success,1995
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-66,StatusRetired,450.0 ,Success,1994
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-68,StatusRetired,450.0 ,Success,1994
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-64,StatusRetired,450.0 ,Success,1994
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-65,StatusRetired,450.0 ,Success,1994
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-59,StatusRetired,450.0 ,Success,1994
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-62,StatusRetired,450.0 ,Success,1994
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-60,StatusRetired,450.0 ,Success,1994
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-61,StatusRetired,450.0 ,Success,1993
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-58,StatusRetired,450.0 ,Success,1993
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-51,StatusRetired,450.0 ,Success,1993
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-57,StatusRetired,450.0 ,Success,1993
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-55,StatusRetired,450.0 ,Success,1993
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-56,StatusRetired,450.0 ,Success,1993
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-54,StatusRetired,450.0 ,Success,1993
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-53,StatusRetired,450.0 ,Success,1992
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-52,StatusRetired,450.0 ,Success,1992
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-47,StatusRetired,450.0 ,Success,1992
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-46,StatusRetired,450.0 ,Success,1992
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-50,StatusRetired,450.0 ,Success,1992
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Endeavour | STS-49,StatusRetired,450.0 ,Success,1992
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-45,StatusRetired,450.0 ,Success,1992
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-42,StatusRetired,450.0 ,Success,1992
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-44,StatusRetired,450.0 ,Success,1991
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-48,StatusRetired,450.0 ,Success,1991
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-43,StatusRetired,450.0 ,Success,1991
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-40,StatusRetired,450.0 ,Success,1991
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-39,StatusRetired,450.0 ,Success,1991
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-37,StatusRetired,450.0 ,Success,1991
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-35,StatusRetired,450.0 ,Success,1990
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-38,StatusRetired,450.0 ,Success,1990
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-41,StatusRetired,450.0 ,Success,1990
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-31,StatusRetired,450.0 ,Success,1990
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-36,StatusRetired,450.0 ,Success,1990
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-32,StatusRetired,450.0 ,Success,1990
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-33R,StatusRetired,450.0 ,Success,1989
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-34R,StatusRetired,450.0 ,Success,1989
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-28R,StatusRetired,450.0 ,Success,1989
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-30R,StatusRetired,450.0 ,Success,1989
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-29R,StatusRetired,450.0 ,Success,1989
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-27R,StatusRetired,450.0 ,Success,1988
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-26R,StatusRetired,450.0 ,Success,1988
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Challenger | STS-51-L,StatusRetired,450.0 ,Failure,1986
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-61-C,StatusRetired,450.0 ,Success,1986
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-61-B,StatusRetired,450.0 ,Success,1985
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Challenger | STS-61-A,StatusRetired,450.0 ,Success,1985
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Atlantis | STS-51-J,StatusRetired,450.0 ,Success,1985
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-51-I,StatusRetired,450.0 ,Success,1985
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Challenger | STS-51-F,StatusRetired,450.0 ,Success,1985
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-51-G,StatusRetired,450.0 ,Success,1985
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Challenger | STS-51-B,StatusRetired,450.0 ,Success,1985
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-51-D,StatusRetired,450.0 ,Success,1985
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-51-C,StatusRetired,450.0 ,Success,1985
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-51-A,StatusRetired,450.0 ,Success,1984
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Challenger | STS-41-G,StatusRetired,450.0 ,Success,1984
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Discovery | STS-41-D,StatusRetired,450.0 ,Success,1984
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Challenger | STS-41-C,StatusRetired,450.0 ,Success,1984
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Challenger | STS-41-B,StatusRetired,450.0 ,Success,1984
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-9,StatusRetired,450.0 ,Success,1983
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Challenger | STS-8,StatusRetired,450.0 ,Success,1983
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Challenger | STS-7,StatusRetired,450.0 ,Success,1983
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Challenger | STS-6,StatusRetired,450.0 ,Success,1983
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-5,StatusRetired,450.0 ,Success,1982
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-4,StatusRetired,450.0 ,Success,1982
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-3,StatusRetired,450.0 ,Success,1982
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-2,StatusRetired,450.0 ,Success,1981
-80.6508,28.5721,NASA,Kennedy Space Center,Space Shuttle Columbia | STS-1,StatusRetired,450.0 ,Success,1981
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn IB | ASTP (Apollo???Soyuz Test Project),StatusRetired,,Success,1975
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn IB | Skylab 4,StatusRetired,,Success,1973
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn IB | Skylab 3,StatusRetired,,Success,1973
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn IB | Skylab 2,StatusRetired,,Success,1973
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn V | Skylab 1,StatusRetired,"1,160.0 ",Success,1973
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn V | Apollo 17,StatusRetired,"1,160.0 ",Success,1972
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn V | Apollo 16,StatusRetired,"1,160.0 ",Success,1972
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn V | Apollo 15,StatusRetired,"1,160.0 ",Success,1971
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn V | Apollo 14,StatusRetired,"1,160.0 ",Success,1971
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn V | Apollo 13,StatusRetired,"1,160.0 ",Success,1970
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn V | Apollo 12,StatusRetired,"1,160.0 ",Success,1969
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn V | Apollo 11,StatusRetired,"1,160.0 ",Success,1969
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn V | Apollo 10,StatusRetired,"1,160.0 ",Success,1969
-80.6508,28.5721,NASA,Kennedy Space Center,Saturn V | Apollo 9,StatusRetired,"1,160.0 ",Success,1969
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V N22 | Starliner OFT,StatusActive,,Success,2019
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | JCSAT-18 / Kacific-1,StatusActive,50.0 ,Success,2019
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | CRS-19,StatusActive,50.0 ,Success,2019
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | Starlink V1 L1,StatusActive,50.0 ,Success,2019
-80.5772,28.5623,Northrop,Cape Canaveral AFS,Pegasus XL | ICON,StatusActive,40.0 ,Success,2019
-80.5772,28.5623,ULA,Cape Canaveral AFS,"Delta IV Medium+ (4,2) | GPS III SV02",StatusRetired,164.0 ,Success,2019
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 551 | AEHF 5,StatusActive,153.0 ,Success,2019
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | AMOS-17,StatusActive,50.0 ,Success,2019
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | CRS-18,StatusActive,50.0 ,Success,2019
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | Starlink V0.9,StatusActive,50.0 ,Success,2019
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | CRS-17,StatusActive,50.0 ,Success,2019
-80.5772,28.5623,ULA,Cape Canaveral AFS,"Delta IV Medium+ (5,4) | WGS-10",StatusRetired,,Success,2019
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | Nusantara Satu & Beresheet,StatusActive,50.0 ,Success,2019
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | GPS III SV01,StatusActive,50.0 ,Success,2018
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | CRS-16,StatusActive,50.0 ,Success,2018
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 551 | AEHF-4,StatusActive,153.0 ,Success,2018
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | Telstar 18V / APStar 5C,StatusActive,50.0 ,Success,2018
-80.5772,28.5623,ULA,Cape Canaveral AFS,Delta IV Heavy | Parker Solar Probe,StatusActive,350.0 ,Success,2018
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | Merah Putih (Telkom-4),StatusActive,50.0 ,Success,2018
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 5 | Telstar 19V,StatusActive,50.0 ,Success,2018
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 4 | CRS-15,StatusRetired,62.0 ,Success,2018
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 4 | SES-12,StatusRetired,62.0 ,Success,2018
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 4 | Transiting Exoplanet Survey Satellite (TESS),StatusRetired,62.0 ,Success,2018
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 551 | AFSPC-11,StatusActive,153.0 ,Success,2018
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 4 | CRS-14,StatusRetired,62.0 ,Success,2018
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 4 | Hispasat 30W-6,StatusRetired,62.0 ,Success,2018
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 541 | GOES-S (GOES-17),StatusActive,145.0 ,Success,2018
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 3 | GovSat-1 / SES-16,StatusRetired,62.0 ,Success,2018
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 411 | SBIRS GEO-4,StatusActive,115.0 ,Success,2018
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 4 | Zuma,StatusRetired,62.0 ,Success,2018
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 3 | CRS-13,StatusRetired,62.0 ,Success,2017
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 421 | NROL-52,StatusActive,123.0 ,Success,2017
-80.5772,28.5623,Northrop,Cape Canaveral AFS,Minotaur IV | ORS-5,StatusActive,46.0 ,Success,2017
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 401 | TDRS-M (TDRS-13),StatusActive,109.0 ,Success,2017
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 401 | CRS OA-7,StatusActive,109.0 ,Success,2017
-80.5772,28.5623,ULA,Cape Canaveral AFS,"Delta IV Medium+ (5,4) | WGS-9",StatusRetired,,Success,2017
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 401 | SBIRS GEO-3,StatusActive,109.0 ,Success,2017
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 431 | EchoStar 19,StatusActive,130.0 ,Success,2016
-80.5772,28.5623,Northrop,Cape Canaveral AFS,Pegasus XL | CYGNSS,StatusActive,40.0 ,Success,2016
-80.5772,28.5623,ULA,Cape Canaveral AFS,"Delta IV Medium+ (5,4) | WGS-8",StatusRetired,,Success,2016
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 541 | GOES-R (GOES-16),StatusActive,145.0 ,Success,2016
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 411 | OSIRIS-REx,StatusActive,115.0 ,Success,2016
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 3 | AMOS-6,StatusRetired,62.0 ,Prelaunch Failure,2016
-80.5772,28.5623,ULA,Cape Canaveral AFS,"Delta IV Medium+ (4,2) | AFSPC-6",StatusRetired,164.0 ,Success,2016
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 3 | JCSAT-16,StatusRetired,62.0 ,Success,2016
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 421 | NROL-61,StatusActive,123.0 ,Success,2016
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 3 | CRS-9,StatusRetired,62.0 ,Success,2016
-80.5772,28.5623,ULA,Cape Canaveral AFS,Atlas V 551 | MUOS-5,StatusActive,153.0 ,Success,2016
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 3 | ABS-2A & Eutelsat 117 West B,StatusRetired,62.0 ,Success,2016
-80.5772,28.5623,ULA,Cape Canaveral AFS,Delta IV Heavy | NROL-37,StatusActive,350.0 ,Success,2016
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 3 | Thaicom 8,StatusRetired,62.0 ,Success,2016
-80.5772,28.5623,SpaceX,Cape Canaveral AFS,Falcon 9 Block 3 | JCSAT-14,StatusRetired,62.0 ,Success,2016
